MolID	1	2	3	4	5	6	7	8	9	10	11	12	13	14
767	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
404	nan	0.762770	0.539070	0.497910	0.559550	0.869010	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
788	nan	nan	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
725	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
119	nan	0.762770	0.539070	0.497910	0.559550	0.869010	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
29	nan	0.762770	0.539070	0.497910	0.559550	0.869010	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
226	nan	nan	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
36	nan	0.762770	0.539070	0.497910	0.559550	0.869010	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
367	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
177	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
116	nan	nan	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
372	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
438	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
756	nan	0.499910	nan	0.703890	0.586190	0.767450	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
127	nan	0.762770	0.539070	0.497910	0.559550	0.869010	0.351640	0.416610	0.432970	0.372740	0.372030	0.338950	0.374920	0.306350	0.244090
67	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
707	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
390	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
714	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
334	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
81	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
146	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
151	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
535	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
282	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
347	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
478	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
224	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
228	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
741	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
742	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
358	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
553	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
171	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
363	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
749	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
244	nan	0.718410	0.646170	0.499270	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
570	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
699	nan	0.617050	0.604210	0.603670	nan	0.205460	0.410140	0.277130	0.404080	0.529950	0.493090	0.316440	0.303960	0.286980	0.157050
325	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
327	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
200	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
137	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
74	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
527	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
784	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
723	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
416	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
352	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
548	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
107	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
494	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
626	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
436	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
182	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
120	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
314	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
251	nan	0.695480	0.481520	0.731380	nan	0.782760	0.737390	nan	0.683690	0.915410	0.434410	0.256200	0.483590	nan	0.368700
637	nan	0.537370	nan	0.622810	0.731880	0.755960	0.746350	0.605490	0.814050	0.557170	0.434410	0.256200	0.483590	nan	0.368700
323	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
392	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
201	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
522	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
330	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
85	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
406	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
599	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
343	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
289	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
482	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
174	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
112	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
752	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
308	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
442	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
444	nan	nan	nan	nan	0.667360	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
382	nan	0.732330	nan	0.496380	nan	0.325070	0.469880	0.201390	0.460120	0.498150	0.497270	0.491010	0.457050	0.536790	0.398170
1	nan	nan	nan	nan	nan	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
97	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
417	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
770	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
647	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
8	nan	nan	nan	nan	nan	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
711	nan	nan	nan	nan	nan	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
458	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
237	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
175	nan	nan	nan	nan	nan	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
241	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
54	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
698	nan	0.578560	0.604790	0.776300	0.751920	0.560950	0.518310	0.730970	0.655070	0.665200	0.749070	0.609800	0.539500	0.480030	0.626690
320	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
2	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
520	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
140	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
782	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
562	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
627	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
660	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
247	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
28	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
62	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
351	nan	nan	0.639080	0.595700	0.580550	0.759400	0.592780	0.335820	0.650620	0.629210	0.672890	0.623810	0.499500	0.757290	0.342190
512	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
544	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
672	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
215	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
4	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
459	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
46	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
628	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
53	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
342	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
246	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
789	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
346	nan	0.622930	0.663750	0.602490	0.701040	0.342910	0.583550	0.340850	0.397000	nan	0.496280	0.560050	0.749650	0.841130	0.736620
640	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
668	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
451	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
516	nan	nan	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
677	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
710	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
7	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
263	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
425	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
218	nan	nan	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
745	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
305	nan	nan	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
212	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
90	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
476	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
95	nan	0.334550	0.484530	0.553230	0.496970	0.483780	0.227760	0.574700	0.407040	0.592560	0.599980	0.704910	0.608760	0.466690	0.441680
514	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
643	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
11	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
625	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
467	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
567	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
731	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
508	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
159	nan	0.788200	0.726310	nan	0.757420	0.385740	0.728670	0.526740	0.762460	0.596330	0.796420	0.769520	0.427530	0.748780	0.661160
449	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
324	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
104	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
489	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
13	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
593	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
220	nan	nan	0.719210	0.494710	0.760970	0.543030	0.750050	0.430380	0.839430	nan	0.852260	nan	0.704590	0.800270	0.906390
771	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
646	nan	nan	nan	nan	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
649	nan	nan	nan	nan	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
14	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
271	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
526	nan	nan	nan	nan	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
662	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
407	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
26	nan	nan	nan	nan	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
424	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
168	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
185	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
186	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
461	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
603	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
227	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
491	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
748	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
758	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
125	nan	0.315530	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
766	nan	0.650200	nan	0.535780	0.356240	0.326330	0.473410	0.326560	0.449220	0.425220	0.465760	0.522040	0.495360	0.163020	0.611570
385	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
15	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
785	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
275	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
279	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
536	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
283	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
293	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
430	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
302	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
180	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
571	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
322	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
471	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
728	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
732	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
223	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
108	nan	0.704390	0.703490	0.835060	0.687580	0.722410	nan	0.639470	0.763670	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
253	nan	0.762000	0.470210	0.626890	0.411760	0.707500	0.724170	0.500380	0.408820	0.420840	0.249980	0.547990	0.573760	0.436360	0.283250
64	nan	nan	0.767200	0.595840	0.623910	0.565290	nan	0.451630	0.468650	0.568440	0.527990	0.560290	0.428920	0.379840	0.571200
704	nan	nan	0.767200	0.595840	0.623910	0.565290	nan	0.451630	0.468650	0.568440	0.527990	0.560290	0.428920	0.379840	0.571200
772	nan	nan	nan	nan	nan	nan	nan	0.451630	0.468650	0.568440	0.527990	0.560290	0.428920	0.379840	0.571200
446	nan	nan	0.767200	0.595840	0.623910	0.565290	nan	0.451630	0.468650	0.568440	0.527990	0.560290	0.428920	0.379840	0.571200
746	nan	nan	0.767200	0.595840	0.623910	0.565290	nan	0.451630	0.468650	0.568440	0.527990	0.560290	0.428920	0.379840	0.571200
653	nan	nan	0.767200	0.595840	0.623910	0.565290	nan	0.451630	0.468650	0.568440	0.527990	0.560290	0.428920	0.379840	0.571200
