MolID	1	2	3	4	5	6	7	8	9	10	11	12	13	14
615	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
170	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
237	nan	nan	nan	nan	nan	nan	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
757	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
759	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
251	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
763	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
2	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
270	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
405	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
280	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
412	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
287	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
169	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
188	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
574	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
582	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
205	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
463	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
465	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
340	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
597	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
343	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
92	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
733	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
607	nan	0.737150	0.525940	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
109	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
627	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
372	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
249	nan	nan	0.627520	nan	0.445350	nan	0.492090	0.298440	0.383060	0.393760	0.347830	0.579430	nan	0.502270	0.439860
672	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
226	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
3	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
295	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
168	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
361	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
392	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
651	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
492	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
236	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
558	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
530	nan	nan	nan	0.753250	0.267760	0.444230	0.726770	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
563	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
534	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
734	nan	0.685740	0.868710	0.381180	0.319340	0.469530	0.787030	0.528630	0.480840	0.676260	nan	0.493730	0.628890	0.378580	0.743390
386	nan	nan	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
515	nan	0.410300	nan	nan	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
4	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
263	nan	0.410300	nan	nan	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
529	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
23	nan	0.410300	nan	nan	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
33	nan	0.410300	nan	nan	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
38	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
429	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
437	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
694	nan	0.410300	nan	nan	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
705	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
469	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
342	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
599	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
221	nan	0.353650	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
748	nan	nan	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
632	nan	0.410300	nan	nan	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
510	nan	nan	0.646060	0.613990	nan	nan	0.460900	0.649900	0.597130	0.451850	0.498660	0.541000	0.328190	0.488950	0.394800
768	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
450	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
355	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
195	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
261	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
325	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
5	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
229	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
586	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
45	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
781	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
527	nan	nan	0.804190	0.911270	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
595	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
755	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
668	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
477	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
413	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
319	nan	nan	0.371190	nan	0.593960	0.544580	0.497180	0.628910	0.537390	0.683090	0.538400	0.587910	0.614670	0.385620	0.481260
420	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
646	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
166	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
8	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
681	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
362	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
139	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
486	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
493	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
499	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
468	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
793	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
93	nan	0.671980	0.489250	0.482260	0.437440	0.365280	0.520090	nan	0.873520	0.848420	0.775500	0.532650	0.389530	0.547830	0.418240
321	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
292	nan	0.503710	0.746530	0.844650	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
329	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
10	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
780	nan	0.503710	0.746530	0.844650	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
685	nan	0.503710	0.746530	0.844650	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
396	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
460	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
336	nan	0.503710	0.746530	0.844650	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
208	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
434	nan	0.503710	0.746530	0.844650	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
658	nan	0.503710	0.746530	0.844650	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
350	nan	0.566140	0.326650	0.725470	0.457290	0.616790	0.415350	0.470940	0.801060	0.357320	0.597550	0.154610	0.404980	nan	0.648120
608	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
162	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
163	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
484	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
773	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
71	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
727	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
11	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
524	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
269	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
364	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
75	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
693	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
373	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
341	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
122	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
155	nan	nan	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
766	nan	0.637700	0.438450	nan	0.387590	0.662300	0.348610	0.260710	0.422360	0.432170	0.669690	nan	0.666670	0.492790	0.600620
265	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
12	nan	0.714900	nan	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
654	nan	0.714900	nan	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
656	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
786	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
662	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
411	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
676	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
421	nan	0.714900	nan	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
297	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
430	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
175	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
82	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
217	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
474	nan	0.714900	nan	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
619	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
751	nan	0.714900	nan	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
497	nan	0.714900	nan	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
635	nan	nan	0.729540	0.388220	0.571830	0.127790	0.294510	0.381320	0.498500	0.545430	nan	0.382710	0.648280	0.529290	0.719080
645	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
647	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
523	nan	0.335140	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
13	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
273	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
663	nan	nan	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
414	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
678	nan	0.335140	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
49	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
306	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
184	nan	0.335140	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
701	nan	0.335140	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
63	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
69	nan	nan	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
99	nan	nan	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
611	nan	nan	nan	nan	0.714150	nan	0.742860	nan	0.684910	nan	0.712900	0.445210	0.539060	nan	0.641590
504	nan	nan	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
762	nan	0.335140	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
764	nan	0.335140	0.721870	0.672780	0.629630	0.312150	0.861610	0.759660	0.556990	nan	0.712900	0.445210	0.539060	nan	0.641590
482	nan	nan	0.531660	nan	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
739	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
100	nan	nan	0.531660	nan	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
478	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
546	nan	nan	0.531660	nan	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
74	nan	nan	0.531660	nan	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
459	nan	nan	0.531660	nan	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
47	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
16	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
402	nan	nan	0.531660	nan	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
244	nan	nan	nan	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
502	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
94	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
539	nan	0.752120	0.424280	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
572	nan	nan	nan	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
318	nan	nan	nan	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
286	nan	nan	nan	0.613060	nan	0.663990	0.402210	0.444460	nan	0.400750	0.581630	0.810630	0.585650	0.702640	0.468420
578	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
363	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
17	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
307	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
53	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
630	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
470	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
56	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
790	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
475	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
125	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
190	nan	0.448310	0.523170	0.536070	0.590330	0.407130	0.730640	0.491090	0.546030	0.448520	0.466360	0.463380	0.555640	0.519630	0.403950
67	nan	0.223720	0.694760	0.601100	0.594060	0.596970	0.482860	0.679370	0.312870	0.633170	0.501240	0.702390	0.591150	0.407520	0.332030
709	nan	0.223720	0.694760	0.601100	0.594060	0.596970	0.482860	0.679370	0.312870	0.633170	0.501240	0.702390	0.591150	0.407520	0.332030
106	nan	0.223720	0.694760	0.601100	0.594060	0.596970	0.482860	0.679370	0.312870	0.633170	0.501240	0.702390	0.591150	0.407520	0.332030
522	nan	nan	nan	0.601100	0.594060	0.596970	0.482860	0.679370	0.312870	0.633170	0.501240	0.702390	0.591150	0.407520	0.332030
557	nan	0.223720	0.694760	0.601100	0.594060	0.596970	0.482860	0.679370	0.312870	0.633170	0.501240	0.702390	0.591150	0.407520	0.332030
