Initial configuration

10400   atoms

7 atom types

-74.0 74.0 xlo xhi 
-74.0 74.0 ylo yhi 
-10.0 10.0 zlo zhi 

Masses

1 1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1

Atoms # molecular

502 38 2 7.4574 -21.8478 -0.1340
503 38 3 9.1793 -23.5294 -0.1340
504 38 4 6.8315 -22.6343 -0.1340
505 38 5 8.4078 -24.1738 -0.1340
506 38 6 6.2055 -23.4208 -0.1340
507 38 7 7.6364 -24.8182 -0.1340
508 39 1 27.1048 60.2986 -0.1340
509 39 1 26.8732 60.9628 -0.1340
510 39 1 26.6415 61.6269 -0.1340
511 39 1 28.0155 60.7239 -0.1340
512 39 1 27.6193 61.8602 -0.1340
513 39 1 28.9263 61.1492 -0.1340
514 39 1 28.5970 62.0935 -0.1340
515 39 2 27.2694 59.8265 -0.1340
516 39 3 26.4769 62.0990 -0.1340
517 39 4 28.1802 60.2518 -0.1340
518 39 5 27.4546 62.3323 -0.1340
519 39 6 29.0909 60.6771 -0.1340
520 39 7 28.4323 62.5656 -0.1340
521 40 1 -47.9778 33.5142 -0.1340
522 40 1 -48.4939 33.9921 -0.1340
523 40 1 -49.0101 34.4699 -0.1340
524 40 1 -47.3730 34.3171 -0.1340
525 40 1 -48.2561 35.1346 -0.1340
526 40 1 -46.7683 35.1200 -0.1340
527 40 1 -47.5021 35.7994 -0.1340
528 40 2 -47.6109 33.1745 -0.1340
529 40 3 -49.3770 34.8096 -0.1340
530 40 4 -47.0061 33.9774 -0.1340
531 40 5 -48.6230 35.4743 -0.1340
532 40 6 -46.4014 34.7803 -0.1340
533 40 7 -47.8690 36.1390 -0.1340
534 41 1 48.3853 27.7619 -0.1340
535 41 1 48.0345 27.1522 -0.1340
536 41 1 47.6838 26.5426 -0.1340
537 41 1 47.4678 28.1725 -0.1340
538 41 1 46.8677 27.1294 -0.1340
539 41 1 46.5503 28.5830 -0.1340
540 41 1 46.0516 27.7162 -0.1340
541 41 2 48.6347 28.1953 -0.1340
542 41 3 47.4344 26.1092 -0.1340
543 41 4 47.7172 28.6058 -0.1340
544 41 5 46.6184 26.6960 -0.1340
545 41 6 46.7997 29.0164 -0.1340
546 41 7 45.8023 27.2828 -0.1340
547 42 1 -12.4783 -58.6694 -0.1340
548 42 1 -11.9618 -59.1468 -0.1340
549 42 1 -11.4453 -59.6243 -0.1340
550 42 1 -13.0824 -59.4727 -0.1340
551 42 1 -12.1988 -60.2896 -0.1340
552 42 1 -13.6866 -60.2761 -0.1340
553 42 1 -12.9523 -60.9549 -0.1340
554 42 2 -12.8455 -58.3300 -0.1340
555 42 3 -11.0782 -59.9637 -0.1340
556 42 4 -13.4496 -59.1333 -0.1340
557 42 5 -11.8316 -60.6290 -0.1340
558 42 6 -14.0537 -59.9366 -0.1340
559 42 7 -12.5851 -61.2943 -0.1340
560 43 1 54.8493 -18.4529 -0.1340
561 43 1 55.2045 -17.8457 -0.1340
562 43 1 55.5597 -17.2386 -0.1340
563 43 1 55.7638 -18.8701 -0.1340
564 43 1 56.3715 -17.8314 -0.1340
565 43 1 56.6783 -19.2873 -0.1340
566 43 1 57.1833 -18.4241 -0.1340
567 43 2 54.5969 -18.8844 -0.1340
568 43 3 55.8122 -16.8071 -0.1340
569 43 4 55.5113 -19.3016 -0.1340
570 43 5 56.6240 -17.3998 -0.1340
571 43 6 56.4258 -19.7188 -0.1340
572 43 7 57.4358 -17.9926 -0.1340
573 44 1 5.8640 -8.1836 -0.1340
574 44 1 5.8768 -8.8869 -0.1340
575 44 1 5.8896 -9.5901 -0.1340
576 44 1 4.8660 -8.3035 -0.1340
