# MolID	Frame0	Frame1	Frame2	Frame3	Frame4	Frame5	Frame6	Frame7	Frame8	Frame9	Frame10	Frame11	Frame12	Frame13	Frame14
157	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
158	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
159	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
160	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
161	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
162	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
163	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
164	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
165	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
166	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
167	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
168	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
169	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
170	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
171	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
172	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
173	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
174	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
175	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
176	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
177	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
178	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
179	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
180	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
181	1	4	4	4	3	4	4	2	2	2	4	4	2	2	2
182	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
183	1	4	3	4	4	4	4	2	2	2	2	2	2	2	2
184	3	4	4	1	4	4	4	2	2	2	2	2	2	2	2
185	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
186	1	4	4	4	4	4	4	2	2	2	2	2	2	2	2
